mb_code16,sa1_code16,sa2_code16,sa2_name,sa3_code16,sa3_name,lga_name,uhi_mean,canopy_pct,grass_pct,shrub_pct,any_veg_pct,shrub_tree_pct,tree_03_10_pct,tree_10_15_pct,tree_15plus_pct,mb_category,dwellings,persons,area_sqkm,irsd_score,irsd_decile
20015570000,20901119902,209011199,Heidelberg West,20901,Banyule,Banyule (C),9.0778,14.9474,9.4339,2.588,26.9693,17.5354,6.4922,4.7879,3.6673,Education,0,0,0.0297,833,1
20015580000,20901119911,209011199,Heidelberg West,20901,Banyule,Banyule (C),7.6454,17.0099,16.1819,8.478,41.6698,25.4879,12.7858,3.2711,0.953,Residential,38,98,0.0339,850,1
20015590000,20901119902,209011199,Heidelberg West,20901,Banyule,Banyule (C),7.4762,15.1843,15.2044,8.5985,38.9873,23.7829,12.0875,2.7152,0.3817,Residential,29,70,0.0247,833,1
20015610000,20901120019,209011200,Ivanhoe,20901,Banyule,Banyule (C),8.4938,14.3911,7.5935,7.9537,29.9383,22.3448,12.8309,1.2094,0.3508,Residential,35,87,0.0312,1128,10
20015620000,20901120117,209011201,Ivanhoe East - Eaglemont,20901,Banyule,Banyule (C),6.8846,18.6835,37.5854,5.05,61.3189,23.7335,9.2662,5.4802,3.9371,Parkland,0,0,0.0621,1125,10
20015630000,20901120104,209011201,Ivanhoe East - Eaglemont,20901,Banyule,Banyule (C),7.9495,16.6106,4.4019,6.3613,27.3738,22.9719,14.3375,2.0319,0.2412,Residential,62,123,0.0268,1080,8
20015640000,20901120118,209011201,Ivanhoe East - Eaglemont,20901,Banyule,Banyule (C),6.5313,20.6237,9.3582,8.8688,38.8506,29.4924,16.1287,3.0525,1.4425,Residential,47,127,0.0506,1118,10
20015650000,20901120103,209011201,Ivanhoe East - Eaglemont,20901,Banyule,Banyule (C),7.4656,16.6038,9.411,9.875,35.8898,26.4788,13.9137,2.5319,0.1582,Residential,36,93,0.0317,1141,10
20016810000,20901119902,209011199,Heidelberg West,20901,Banyule,Banyule (C),8.0633,11.4282,18.3294,6.6026,36.3602,18.0308,7.6932,2.9133,0.8217,Residential,40,86,0.0222,833,1
20016820000,20901119909,209011199,Heidelberg West,20901,Banyule,Banyule (C),8.1202,18.1613,12.2709,8.8163,39.2485,26.9775,11.389,5.8801,0.8921,Residential,23,65,0.022,741,1
20016830000,20901120018,209011200,Ivanhoe,20901,Banyule,Banyule (C),7.5434,19.7747,4.8835,8.2777,32.936,28.0524,15.7221,2.0478,2.0048,Residential,58,124,0.0315,1122,10
20016840000,20901120117,209011201,Ivanhoe East - Eaglemont,20901,Banyule,Banyule (C),7.1973,23.9809,11.453,8.1862,43.62,32.167,16.4812,4.2132,3.2865,Residential,23,64,0.0297,1125,10
20016850000,20901120104,209011201,Ivanhoe East - Eaglemont,20901,Banyule,Banyule (C),7.3641,25.0309,6.2309,9.4335,40.6953,34.4644,16.961,3.9298,4.1401,Residential,32,72,0.0202,1080,8
20016530000,20901120320,209011203,Viewbank - Yallambie,20901,Banyule,Banyule (C),8.7672,20.6439,14.8985,5.3407,40.8831,25.9846,13.5425,6.1361,0.9653,Parkland,0,0,0.0393,1083,9
20016540000,20901120315,209011203,Viewbank - Yallambie,20901,Banyule,Banyule (C),8.837,27.8015,3.8245,7.5151,39.1412,35.3166,15.0336,6.8023,5.9656,Residential,33,88,0.0347,1074,8
20016550000,20901120338,209011203,Viewbank - Yallambie,20901,Banyule,Banyule (C),8.8984,13.5954,6.5088,6.8741,26.9782,20.4695,11.0601,2.4472,0.0882,Residential,32,58,0.0261,1051,7
20016560000,20901119822,209011198,Heidelberg - Rosanna,20901,Banyule,Banyule (C),8.4863,15.5672,7.5103,4.0478,27.1252,19.615,10.413,4.23,0.9242,Education,0,0,0.0329,1041,6
20016570000,20901120323,209011203,Viewbank - Yallambie,20901,Banyule,Banyule (C),8.1618,14.8264,6.7591,6.2311,27.8166,21.0575,12.2396,2.1261,0.4606,Residential,33,89,0.028,1035,6
20016580000,20901120304,209011203,Viewbank - Yallambie,20901,Banyule,Banyule (C),10.0542,11.4366,6.2277,7.3751,25.0394,18.8117,9.3338,1.8266,0.2761,Residential,46,102,0.0169,1048,7
20016590000,20901120313,209011203,Viewbank - Yallambie,20901,Banyule,Banyule (C),9.0089,13.5909,9.0792,8.5094,31.1795,22.1003,12.0385,1.3344,0.2181,Residential,28,73,0.0211,1077,8
20016600000,20901120330,209011203,Viewbank - Yallambie,20901,Banyule,Banyule (C),8.0858,18.9109,9.3658,9.9103,38.187,28.8212,15.0072,3.1981,0.7055,Residential,27,82,0.0233,1024,6
20016610000,20901120331,209011203,Viewbank - Yallambie,20901,Banyule,Banyule (C),9.1286,10.6699,9.6106,7.7831,28.0636,18.453,9.3561,1.2825,0.0313,Residential,29,56,0.0164,998,5
20016620000,20901120329,209011203,Viewbank - Yallambie,20901,Banyule,Banyule (C),8.3446,14.3819,9.1654,8.3204,31.8677,22.7023,12.6227,1.5648,0.1944,Residential,36,64,0.0233,1073,8
20016630000,20901120325,209011203,Viewbank - Yallambie,20901,Banyule,Banyule (C),9.3122,7.3593,8.7218,6.2819,22.363,13.6412,7.1126,0.1644,0.0823,Residential,36,85,0.0164,1076,8
20016640000,20901120314,209011203,Viewbank - Yallambie,20901,Banyule,Banyule (C),9.361,15.6768,7.6617,9.2467,32.5851,24.9235,13.8167,1.3022,0.558,Residential,40,83,0.0278,1046,7
20016650000,20901120314,209011203,Viewbank - Yallambie,20901,Banyule,Banyule (C),8.8878,12.1602,6.7169,6.8099,25.687,18.9701,10.0105,1.499,0.6507,Residential,39,67,0.0263,1046,7
20016660000,20901120333,209011203,Viewbank - Yallambie,20901,Banyule,Banyule (C),9.0328,17.3788,8.6171,10.5708,36.5666,27.9496,13.7223,2.6441,1.0124,Residential,24,46,0.0178,1065,8
20016670000,20901120322,209011203,Viewbank - Yallambie,20901,Banyule,Banyule (C),9.1715,12.1239,5.4347,8.2188,25.7774,20.3427,9.0898,2.0037,1.0304,Residential,27,80,0.0273,1109,10
20016680000,20901120346,209011203,Viewbank - Yallambie,20901,Banyule,Banyule (C),10.1708,10.8107,8.8767,9.8275,29.515,20.6382,8.5626,1.3971,0.851,Residential,33,82,0.0281,1105,9
20016690000,20901120343,209011203,Viewbank - Yallambie,20901,Banyule,Banyule (C),8.3635,12.7641,8.1389,10.1724,31.0754,22.9365,11.2258,0.8081,0.7302,Residential,41,98,0.0298,1080,8
20016700000,20901120012,209011200,Ivanhoe,20901,Banyule,Banyule (C),8.2286,13.9878,10.0982,9.1844,33.2704,23.1722,12.5824,1.3499,0.0555,Residential,44,110,0.0313,1067,8
20016710000,20901120013,209011200,Ivanhoe,20901,Banyule,Banyule (C),6.7447,10.0681,69.4562,2.5282,82.0525,12.5963,5.8158,3.3936,0.8586,Parkland,0,0,0.0361,1035,6
20016720000,20901120020,209011200,Ivanhoe,20901,Banyule,Banyule (C),8.473,22.0044,2.8535,7.8707,32.7287,29.8752,10.785,2.9264,8.2931,Residential,23,23,0.0066,1064,8
20016730000,20901119914,209011199,Heidelberg West,20901,Banyule,Banyule (C),8.0559,11.5388,16.8929,9.1257,37.5573,20.6645,9.869,1.5178,0.152,Residential,54,137,0.046,950,3
20015851000,20901120008,209011200,Ivanhoe,20901,Banyule,Banyule (C),8.8584,19.2953,0.3258,3.3866,23.0077,22.6819,13.5129,4.2317,1.5506,Commercial,24,0,0.0041,1089,9
20016740000,20901119907,209011199,Heidelberg West,20901,Banyule,Banyule (C),8.1306,7.6153,15.4475,7.9486,31.0115,15.5639,6.9946,0.2768,0.3439,Residential,34,64,0.03,873,2
20016750000,20901119901,209011199,Heidelberg West,20901,Banyule,Banyule (C),8.0904,16.6834,14.2978,7.1631,38.1443,23.8465,11.0343,2.7984,2.8508,Residential,30,73,0.0158,769,1
20016760000,20901119913,209011199,Heidelberg West,20901,Banyule,Banyule (C),8.4425,14.3501,15.0475,6.1144,35.512,20.4645,10.9036,1.766,1.6805,Residential,48,112,0.0276,809,1
20016770000,20901120014,209011200,Ivanhoe,20901,Banyule,Banyule (C),8.233,15.3843,11.4771,7.4579,34.3193,22.8422,13.4657,1.6863,0.2323,Residential,57,120,0.0348,1048,7
20016780000,20901119902,209011199,Heidelberg West,20901,Banyule,Banyule (C),8.2629,18.9456,11.4265,6.0771,36.4492,25.0227,13.3005,2.8331,2.812,Residential,45,71,0.0246,833,1
20016790000,20901119910,209011199,Heidelberg West,20901,Banyule,Banyule (C),7.7916,15.4061,14.973,8.8634,39.2425,24.2695,11.4437,3.084,0.8784,Residential,56,125,0.0384,882,2
20015400000,20901119918,209011199,Heidelberg West,20901,Banyule,Banyule (C),8.2876,7.9518,5.1251,7.8752,20.9521,15.827,7.7255,0.2077,0.0185,Residential,33,53,0.0125,1108,10
20015410000,20901120346,209011203,Viewbank - Yallambie,20901,Banyule,Banyule (C),9.3693,9.7883,8.8306,10.8359,29.4549,20.6243,8.2191,0.9951,0.5741,Residential,32,87,0.0271,1105,9
20015420000,20901120316,209011203,Viewbank - Yallambie,20901,Banyule,Banyule (C),9.3866,14.5704,9.3618,9.0018,32.9339,23.5722,12.2294,1.7678,0.5732,Residential,63,178,0.0443,1084,9
20015661000,20901120018,209011200,Ivanhoe,20901,Banyule,Banyule (C),7.3391,11.9983,5.4626,3.424,20.885,15.4224,8.1517,2.9894,0.8572,Residential,11,32,0.0285,1122,10
20015662000,20901120018,209011200,Ivanhoe,20901,Banyule,Banyule (C),7.1176,20.3575,6.293,8.2195,34.87,28.577,13.1027,4.3154,2.9394,Residential,27,60,0.0248,1122,10
20015670000,20901120017,209011200,Ivanhoe,20901,Banyule,Banyule (C),7.1012,29.7879,5.7474,8.7951,44.3304,38.583,22.0147,5.9935,1.7797,Residential,41,82,0.0332,1103,9
20015680000,20901120017,209011200,Ivanhoe,20901,Banyule,Banyule (C),7.1311,21.1702,6.6788,8.9948,36.8437,30.165,16.0331,3.9279,1.2092,Residential,29,78,0.0232,1103,9
20015690000,20901119811,209011198,Heidelberg - Rosanna,20901,Banyule,Banyule (C),8.9006,14.6202,7.3361,10.3918,32.3481,25.012,13.2517,0.8696,0.499,Residential,38,110,0.0306,1117,10
20015700000,20901119818,209011198,Heidelberg - Rosanna,20901,Banyule,Banyule (C),8.2723,11.8262,9.5357,9.8657,31.2276,21.692,10.015,1.8084,0.0029,Residential,28,73,0.0206,1093,9
20015710000,20901119817,209011198,Heidelberg - Rosanna,20901,Banyule,Banyule (C),8.0326,12.3157,7.6352,8.1366,28.0874,20.4522,10.5764,1.7026,0.0366,Residential,38,116,0.0342,1100,9
20015720000,20901120305,209011203,Viewbank - Yallambie,20901,Banyule,Banyule (C),8.5418,13.4151,7.2756,10.4171,31.1078,23.8322,11.7059,1.3345,0.3746,Residential,39,99,0.0305,1072,8
20015730000,20901119816,209011198,Heidelberg - Rosanna,20901,Banyule,Banyule (C),7.5479,17.5327,9.6484,9.9509,37.132,27.4836,14.1359,2.6759,0.7209,Residential,29,98,0.0293,1096,9
20015740000,20901119832,209011198,Heidelberg - Rosanna,20901,Banyule,Banyule (C),8.2427,18.1995,7.4688,8.5313,34.1996,26.7308,14.7983,2.7344,0.6669,Residential,55,133,0.0458,1109,10
20015750000,20901119812,209011198,Heidelberg - Rosanna,20901,Banyule,Banyule (C),8.0993,12.112,8.9839,8.5001,29.5959,20.6121,10.1859,1.4075,0.5186,Residential,49,144,0.0422,1097,9
20015760000,20901120101,209011201,Ivanhoe East - Eaglemont,20901,Banyule,Banyule (C),6.719,34.4112,6.328,9.5025,50.2418,43.9137,20.4853,7.6466,6.2793,Residential,53,137,0.0693,1120,10
20015770000,20901119814,209011198,Heidelberg - Rosanna,20901,Banyule,Banyule (C),6.6129,32.9068,25.0215,2.9796,60.9079,35.8864,12.3294,9.5644,11.0131,Parkland,0,0,0.1105,1071,8
20015780000,20901120113,209011201,Ivanhoe East - Eaglemont,20901,Banyule,Banyule (C),6.433,28.4299,6.0701,7.6453,42.1453,36.0752,17.8725,9.2089,1.3486,Residential,24,26,0.011,1121,10
20015790000,20901120111,209011201,Ivanhoe East - Eaglemont,20901,Banyule,Banyule (C),7.312,27.8682,7.3626,8.8297,44.0605,36.6978,17.6446,7.0459,3.1776,Residential,46,117,0.0471,1137,10
20015800000,20901120115,209011201,Ivanhoe East - Eaglemont,20901,Banyule,Banyule (C),6.6563,35.9361,5.5007,9.2782,50.715,45.2143,24.0339,7.7463,4.1559,Residential,45,125,0.0709,1152,10
20015810000,20901120119,209011201,Ivanhoe East - Eaglemont,20901,Banyule,Banyule (C),6.1552,27.4887,7.5015,8.9633,43.9536,36.4521,17.6476,5.4939,4.3472,Residential,50,136,0.0694,1170,10
20015820000,20901120025,209011200,Ivanhoe,20901,Banyule,Banyule (C),8.4719,8.8435,7.3684,9.0811,25.293,17.9245,8.5887,0.2335,0.0213,Residential,38,52,0.0101,1071,8
20015830000,20901120002,209011200,Ivanhoe,20901,Banyule,Banyule (C),8.0743,16.1353,7.0732,10.824,34.0326,26.9593,14.0279,1.7216,0.3859,Residential,48,125,0.031,1102,9
20015840000,20901120025,209011200,Ivanhoe,20901,Banyule,Banyule (C),7.1921,38.3767,16.428,7.4517,62.2564,45.8284,26.3892,9.5231,2.4644,Parkland,0,0,0.0152,1071,8
20015852000,20901120008,209011200,Ivanhoe,20901,Banyule,Banyule (C),9.3587,1.5532,0.0541,0.4467,2.0541,2.0,1.5501,0.0031,0.0,Commercial,0,0,0.0038,1089,9
20015860000,20901120009,209011200,Ivanhoe,20901,Banyule,Banyule (C),8.072,19.6979,10.1593,11.8837,41.741,31.5817,18.0696,1.5138,0.1146,Residential,18,64,0.0209,1088,9
20015870000,20901120109,209011201,Ivanhoe East - Eaglemont,20901,Banyule,Banyule (C),7.7704,26.1447,3.5332,8.186,37.8638,34.3306,18.0333,6.2555,1.8559,Residential,60,85,0.0183,1111,10
20015880000,20901120105,209011201,Ivanhoe East - Eaglemont,20901,Banyule,Banyule (C),7.2121,24.8036,6.6224,8.877,40.3029,33.6806,17.7055,5.12,1.9782,Residential,38,99,0.0338,1128,10
20015890000,20901120105,209011201,Ivanhoe East - Eaglemont,20901,Banyule,Banyule (C),8.1112,11.0682,6.7692,4.2414,22.0788,15.3096,9.8948,1.1734,0.0,Residential,32,54,0.0065,1128,10
20015900000,20901120016,209011200,Ivanhoe,20901,Banyule,Banyule (C),8.0945,23.5812,7.8054,6.8247,38.2113,30.4059,17.734,4.4525,1.3948,Residential,32,60,0.0184,1116,10
20015910000,20901120024,209011200,Ivanhoe,20901,Banyule,Banyule (C),7.2325,19.8694,4.7856,7.8968,32.5517,27.7661,15.8227,2.3502,1.6965,Residential,20,35,0.0164,1093,9
20017110000,20901120007,209011200,Ivanhoe,20901,Banyule,Banyule (C),6.9475,26.0198,4.4731,8.0779,38.5707,34.0977,19.1759,4.9044,1.9395,Residential,43,133,0.0516,1108,10
20017120000,20901120110,209011201,Ivanhoe East - Eaglemont,20901,Banyule,Banyule (C),7.1877,21.0811,6.8722,8.6195,36.5728,29.7006,16.0287,2.8112,2.2412,Residential,32,82,0.0291,1104,9
20017130000,20901120113,209011201,Ivanhoe East - Eaglemont,20901,Banyule,Banyule (C),7.3787,25.4427,4.7037,8.7541,38.9005,34.1969,16.7761,6.5687,2.098,Residential,31,89,0.0478,1121,10
20017140000,20901120008,209011200,Ivanhoe,20901,Banyule,Banyule (C),7.3272,26.1423,4.3084,9.3498,39.8004,35.4921,20.6756,4.3094,1.1572,Residential,24,75,0.0198,1089,9
20017150000,20901120005,209011200,Ivanhoe,20901,Banyule,Banyule (C),7.7364,26.7644,3.2735,5.9013,35.9392,32.6657,15.1838,8.706,2.8746,Residential,24,35,0.0086,1097,9
20017160000,20901120109,209011201,Ivanhoe East - Eaglemont,20901,Banyule,Banyule (C),7.2609,23.6574,8.2187,9.9884,41.8645,33.6458,18.8194,3.681,1.157,Residential,55,120,0.0335,1111,10
20017170000,20901120008,209011200,Ivanhoe,20901,Banyule,Banyule (C),7.6755,26.5048,7.7822,9.5371,43.8241,36.0419,19.0825,5.2802,2.1422,Residential,30,76,0.0319,1089,9
20017180000,20901120008,209011200,Ivanhoe,20901,Banyule,Banyule (C),9.7102,4.1608,0.8126,1.2778,6.2511,5.4386,3.4398,0.7193,0.0017,Education,0,0,0.0072,1089,9
20017190000,20901120026,209011200,Ivanhoe,20901,Banyule,Banyule (C),7.1814,18.0102,5.7819,7.8758,31.6678,25.8859,15.5349,1.617,0.8583,Residential,34,63,0.0191,1102,9
