mb_code16,warming_level,days_label,days_lower,days_upper
20023090000,1.2,5-10,5,10
20023100000,1.2,5-10,5,10
20023110000,1.2,5-10,5,10
20023120000,1.2,5-10,5,10
20023130000,1.2,5-10,5,10
20023140000,1.2,5-10,5,10
20023150000,1.2,5-10,5,10
20023160000,1.2,5-10,5,10
20023170000,1.2,5-10,5,10
20023180000,1.2,5-10,5,10
20023191000,1.2,5-10,5,10
20023192000,1.2,5-10,5,10
20023210000,1.2,5-10,5,10
20023221000,1.2,5-10,5,10
20024300000,1.2,5-10,5,10
20024310000,1.2,5-10,5,10
20022672000,1.2,5-10,5,10
20022673000,1.2,5-10,5,10
20022680000,1.2,5-10,5,10
20022690000,1.2,5-10,5,10
20022700000,1.2,5-10,5,10
20022720000,1.2,5-10,5,10
20022730000,1.2,5-10,5,10
20078140000,1.2,10-15,10,15
20022740000,1.2,5-10,5,10
20022750000,1.2,5-10,5,10
20022760000,1.2,5-10,5,10
20022770000,1.2,5-10,5,10
20022780000,1.2,5-10,5,10
20022790000,1.2,5-10,5,10
20022800000,1.2,5-10,5,10
20022810000,1.2,5-10,5,10
20024010000,1.2,5-10,5,10
20024020000,1.2,5-10,5,10
20024030000,1.2,5-10,5,10
20024050000,1.2,5-10,5,10
20024060000,1.2,5-10,5,10
20024070000,1.2,5-10,5,10
20024080000,1.2,5-10,5,10
20024090000,1.2,5-10,5,10
20024100000,1.2,5-10,5,10
20024110000,1.2,5-10,5,10
20024120000,1.2,5-10,5,10
20024130000,1.2,5-10,5,10
20024140000,1.2,5-10,5,10
20024150000,1.2,5-10,5,10
20024160000,1.2,5-10,5,10
20024170000,1.2,5-10,5,10
20024180000,1.2,5-10,5,10
20024190000,1.2,5-10,5,10
20024200000,1.2,5-10,5,10
20024210000,1.2,5-10,5,10
20024220000,1.2,5-10,5,10
20024230000,1.2,5-10,5,10
20024240000,1.2,5-10,5,10
20024250000,1.2,5-10,5,10
20024520000,1.2,5-10,5,10
20024530000,1.2,5-10,5,10
20023530000,1.2,5-10,5,10
20023550000,1.2,5-10,5,10
20023560000,1.2,5-10,5,10
20024560000,1.2,5-10,5,10
20024570000,1.2,5-10,5,10
20024580000,1.2,5-10,5,10
20024590000,1.2,5-10,5,10
20024600000,1.2,5-10,5,10
20024610000,1.2,5-10,5,10
20024620000,1.2,5-10,5,10
20024630000,1.2,5-10,5,10
20024640000,1.2,5-10,5,10
20024650000,1.2,5-10,5,10
20024660000,1.2,5-10,5,10
20024670000,1.2,5-10,5,10
20024680000,1.2,5-10,5,10
20024690000,1.2,5-10,5,10
20024700000,1.2,5-10,5,10
20024710000,1.2,5-10,5,10
20024720000,1.2,5-10,5,10
20024730000,1.2,5-10,5,10
20024740000,1.2,5-10,5,10
20024750000,1.2,5-10,5,10
20024760000,1.2,5-10,5,10
20024260000,1.2,5-10,5,10
20024270000,1.2,5-10,5,10
20024280000,1.2,5-10,5,10
20024290000,1.2,5-10,5,10
20025290000,1.2,5-10,5,10
20025300000,1.2,5-10,5,10
20024320000,1.2,5-10,5,10
20024330000,1.2,5-10,5,10
20024340000,1.2,5-10,5,10
20024350000,1.2,5-10,5,10
20024360000,1.2,5-10,5,10
20024371000,1.2,5-10,5,10
20024372000,1.2,5-10,5,10
20024380000,1.2,5-10,5,10
20024390000,1.2,5-10,5,10
20024400000,1.2,5-10,5,10
20024410000,1.2,5-10,5,10
20024420000,1.2,5-10,5,10
20024430000,1.2,5-10,5,10
20024440000,1.2,5-10,5,10
20024450000,1.2,5-10,5,10
20024460000,1.2,5-10,5,10
20024470000,1.2,5-10,5,10
20024480000,1.2,5-10,5,10
20024490000,1.2,5-10,5,10
20024500000,1.2,5-10,5,10
20024510000,1.2,5-10,5,10
20023770000,1.2,5-10,5,10
20023780000,1.2,5-10,5,10
20023790000,1.2,5-10,5,10
20023800000,1.2,5-10,5,10
20023810000,1.2,5-10,5,10
20023820000,1.2,5-10,5,10
20023830000,1.2,5-10,5,10
20023840000,1.2,5-10,5,10
20023980000,1.2,5-10,5,10
20023850000,1.2,5-10,5,10
20023860000,1.2,5-10,5,10
20023870000,1.2,5-10,5,10
20023880000,1.2,5-10,5,10
20023890000,1.2,5-10,5,10
20023900000,1.2,5-10,5,10
20023910000,1.2,5-10,5,10
20023920000,1.2,5-10,5,10
20023930000,1.2,5-10,5,10
20023940000,1.2,5-10,5,10
20023960000,1.2,5-10,5,10
20023970000,1.2,5-10,5,10
20023990000,1.2,5-10,5,10
20024000000,1.2,5-10,5,10
20025010000,1.2,5-10,5,10
20025020000,1.2,5-10,5,10
20025030000,1.2,5-10,5,10
20025040000,1.2,5-10,5,10
20025050000,1.2,5-10,5,10
20025060000,1.2,5-10,5,10
20025070000,1.2,5-10,5,10
20025080000,1.2,5-10,5,10
20025090000,1.2,5-10,5,10
20025100000,1.2,5-10,5,10
20025110000,1.2,5-10,5,10
20025120000,1.2,5-10,5,10
20025130000,1.2,5-10,5,10
20025140000,1.2,5-10,5,10
20025160000,1.2,5-10,5,10
20025170000,1.2,5-10,5,10
20025180000,1.2,5-10,5,10
20025190000,1.2,5-10,5,10
20025200000,1.2,5-10,5,10
20025210000,1.2,5-10,5,10
20025220000,1.2,5-10,5,10
20025230000,1.2,5-10,5,10
20025240000,1.2,5-10,5,10
20025250000,1.2,5-10,5,10
20025260000,1.2,5-10,5,10
20025270000,1.2,5-10,5,10
20025570000,1.2,5-10,5,10
20024540000,1.2,5-10,5,10
20024550000,1.2,5-10,5,10
20025610000,1.2,5-10,5,10
20025620000,1.2,5-10,5,10
20025630000,1.2,5-10,5,10
20025640000,1.2,5-10,5,10
20025650000,1.2,5-10,5,10
20025660000,1.2,5-10,5,10
20025670000,1.2,5-10,5,10
20025680000,1.2,5-10,5,10
20025690000,1.2,5-10,5,10
20025700000,1.2,5-10,5,10
20081800000,1.2,10-15,10,15
20025710000,1.2,5-10,5,10
20025720000,1.2,5-10,5,10
20025730000,1.2,5-10,5,10
20025740000,1.2,5-10,5,10
20025750000,1.2,5-10,5,10
20025760000,1.2,5-10,5,10
20025770000,1.2,5-10,5,10
20025780000,1.2,5-10,5,10
20025790000,1.2,5-10,5,10
20025800000,1.2,5-10,5,10
20025810000,1.2,5-10,5,10
20025280000,1.2,5-10,5,10
20026002000,1.2,5-10,5,10
20026250000,1.2,5-10,5,10
20026260000,1.2,5-10,5,10
20025310000,1.2,5-10,5,10
20025320000,1.2,5-10,5,10
20025330000,1.2,5-10,5,10
20025340000,1.2,5-10,5,10
20025350000,1.2,5-10,5,10
20025360000,1.2,5-10,5,10
20025370000,1.2,5-10,5,10
20025380000,1.2,5-10,5,10
20025390000,1.2,5-10,5,10
20025400000,1.2,5-10,5,10
20025410000,1.2,5-10,5,10
20025420000,1.2,5-10,5,10
20025430000,1.2,5-10,5,10
20025440000,1.2,5-10,5,10
20025450000,1.2,5-10,5,10
20025460000,1.2,5-10,5,10
20025470000,1.2,5-10,5,10
20025480000,1.2,5-10,5,10
20025490000,1.2,5-10,5,10
20025500000,1.2,5-10,5,10
20025510000,1.2,5-10,5,10
20025530000,1.2,5-10,5,10
20025540000,1.2,5-10,5,10
20025550000,1.2,5-10,5,10
20025560000,1.2,5-10,5,10
20024770000,1.2,5-10,5,10
20024780000,1.2,5-10,5,10
20026050000,1.2,5-10,5,10
20024790000,1.2,5-10,5,10
20024800000,1.2,5-10,5,10
20024810000,1.2,5-10,5,10
20024820000,1.2,5-10,5,10
20024830000,1.2,5-10,5,10
20024840000,1.2,5-10,5,10
20024850000,1.2,5-10,5,10
20024860000,1.2,5-10,5,10
20024870000,1.2,5-10,5,10
20024880000,1.2,5-10,5,10
20024890000,1.2,5-10,5,10
20026060000,1.2,5-10,5,10
20026010000,1.2,5-10,5,10
20024900000,1.2,5-10,5,10
20024910000,1.2,5-10,5,10
20024920000,1.2,5-10,5,10
20024930000,1.2,5-10,5,10
20024940000,1.2,5-10,5,10
20024950000,1.2,5-10,5,10
20024960000,1.2,5-10,5,10
20024970000,1.2,5-10,5,10
20024980000,1.2,5-10,5,10
20024990000,1.2,5-10,5,10
20025000000,1.2,5-10,5,10
20026020000,1.2,5-10,5,10
20026030000,1.2,5-10,5,10
20026040000,1.2,5-10,5,10
20026070000,1.2,5-10,5,10
20026081000,1.2,5-10,5,10
20026082000,1.2,5-10,5,10
20026090000,1.2,5-10,5,10
20026100000,1.2,5-10,5,10
20026110000,1.2,5-10,5,10
20026120000,1.2,5-10,5,10
20026131000,1.2,5-10,5,10
20026132000,1.2,5-10,5,10
20026140000,1.2,5-10,5,10
20026150000,1.2,5-10,5,10
20026160000,1.2,5-10,5,10
20026171000,1.2,5-10,5,10
20026172000,1.2,5-10,5,10
20026180000,1.2,5-10,5,10
20026190000,1.2,5-10,5,10
20026200000,1.2,5-10,5,10
20026210000,1.2,5-10,5,10
20026220000,1.2,5-10,5,10
20026230000,1.2,5-10,5,10
20026240000,1.2,5-10,5,10
20026510000,1.2,5-10,5,10
20025600000,1.2,5-10,5,10
20026990000,1.2,5-10,5,10
20027000000,1.2,5-10,5,10
20027010000,1.2,5-10,5,10
20027020000,1.2,5-10,5,10
20027040000,1.2,5-10,5,10
20027050000,1.2,5-10,5,10
20027060000,1.2,5-10,5,10
20027070000,1.2,5-10,5,10
20027080000,1.2,5-10,5,10
20027090000,1.2,5-10,5,10
20027100000,1.2,5-10,5,10
20027110000,1.2,5-10,5,10
20027120000,1.2,5-10,5,10
20027130000,1.2,5-10,5,10
20027140000,1.2,5-10,5,10
20027150000,1.2,5-10,5,10
20027160000,1.2,5-10,5,10
20027170000,1.2,5-10,5,10
20027180000,1.2,5-10,5,10
20027190000,1.2,5-10,5,10
20027201000,1.2,5-10,5,10
20027202000,1.2,5-10,5,10
20027210000,1.2,5-10,5,10
20026740000,1.2,5-10,5,10
20026750000,1.2,5-10,5,10
20026521000,1.2,5-10,5,10
20026270000,1.2,5-10,5,10
20026280000,1.2,5-10,5,10
20026300000,1.2,5-10,5,10
20026310000,1.2,5-10,5,10
20026320000,1.2,5-10,5,10
20026330000,1.2,5-10,5,10
20026340000,1.2,5-10,5,10
20026350000,1.2,5-10,5,10
20026360000,1.2,5-10,5,10
20026370000,1.2,5-10,5,10
20026380000,1.2,5-10,5,10
20026390000,1.2,5-10,5,10
20026410000,1.2,5-10,5,10
20026420000,1.2,5-10,5,10
20026430000,1.2,5-10,5,10
20026440000,1.2,5-10,5,10
20026450000,1.2,5-10,5,10
20026460000,1.2,5-10,5,10
20026470000,1.2,5-10,5,10
20026480000,1.2,5-10,5,10
20026490000,1.2,5-10,5,10
20026500000,1.2,5-10,5,10
20025590000,1.2,5-10,5,10
20025820000,1.2,5-10,5,10
20025830000,1.2,5-10,5,10
20025840000,1.2,5-10,5,10
20025850000,1.2,5-10,5,10
20025860000,1.2,5-10,5,10
20025870000,1.2,5-10,5,10
20025880000,1.2,5-10,5,10
20025890000,1.2,5-10,5,10
20026001000,1.2,5-10,5,10
20025901000,1.2,5-10,5,10
20025902000,1.2,5-10,5,10
20025911000,1.2,5-10,5,10
20025912000,1.2,5-10,5,10
20025920000,1.2,5-10,5,10
20025930000,1.2,5-10,5,10
20025941000,1.2,5-10,5,10
20025942000,1.2,5-10,5,10
20025950000,1.2,5-10,5,10
20025960000,1.2,5-10,5,10
20025970000,1.2,5-10,5,10
20025980000,1.2,5-10,5,10
20025990000,1.2,5-10,5,10
20027230000,1.2,5-10,5,10
20027240000,1.2,5-10,5,10
20027250000,1.2,5-10,5,10
20027260000,1.2,5-10,5,10
20027270000,1.2,5-10,5,10
20027280000,1.2,5-10,5,10
20027290000,1.2,5-10,5,10
20027310000,1.2,5-10,5,10
20027320000,1.2,5-10,5,10
20027330000,1.2,5-10,5,10
20027340000,1.2,5-10,5,10
20027350000,1.2,5-10,5,10
20027360000,1.2,5-10,5,10
20027370000,1.2,5-10,5,10
20027380000,1.2,5-10,5,10
20027390000,1.2,5-10,5,10
20027400000,1.2,5-10,5,10
20027410000,1.2,5-10,5,10
20026760000,1.2,5-10,5,10
20026770000,1.2,5-10,5,10
20026780000,1.2,5-10,5,10
20026790000,1.2,5-10,5,10
20026800000,1.2,5-10,5,10
20026810000,1.2,5-10,5,10
20026820000,1.2,5-10,5,10
20026830000,1.2,5-10,5,10
20026840000,1.2,5-10,5,10
20026850000,1.2,5-10,5,10
20026860000,1.2,5-10,5,10
20026870000,1.2,5-10,5,10
20026880000,1.2,5-10,5,10
20026890000,1.2,5-10,5,10
20026900000,1.2,5-10,5,10
20026910000,1.2,5-10,5,10
20026920000,1.2,5-10,5,10
20026930000,1.2,5-10,5,10
20026940000,1.2,5-10,5,10
20026950000,1.2,5-10,5,10
20026960000,1.2,5-10,5,10
20026971000,1.2,5-10,5,10
20026972000,1.2,5-10,5,10
20027840000,1.2,5-10,5,10
20026522000,1.2,5-10,5,10
20026530000,1.2,5-10,5,10
20026540000,1.2,5-10,5,10
20026550000,1.2,5-10,5,10
20026560000,1.2,5-10,5,10
20026570000,1.2,5-10,5,10
20026580000,1.2,5-10,5,10
20026600000,1.2,5-10,5,10
20026610000,1.2,5-10,5,10
20026620000,1.2,5-10,5,10
20026630000,1.2,5-10,5,10
20026640000,1.2,5-10,5,10
20026650000,1.2,5-10,5,10
20026660000,1.2,5-10,5,10
20026670000,1.2,5-10,5,10
20026680000,1.2,5-10,5,10
20026690000,1.2,5-10,5,10
20026700000,1.2,5-10,5,10
20026710000,1.2,5-10,5,10
20026720000,1.2,5-10,5,10
20026730000,1.2,5-10,5,10
20026981000,1.2,5-10,5,10
20026982000,1.2,5-10,5,10
20027660000,1.2,5-10,5,10
20027670000,1.2,5-10,5,10
20027680000,1.2,5-10,5,10
20027690000,1.2,5-10,5,10
20027700000,1.2,5-10,5,10
20027711000,1.2,5-10,5,10
20027712000,1.2,5-10,5,10
20027720000,1.2,5-10,5,10
20027730000,1.2,5-10,5,10
20027741000,1.2,5-10,5,10
20027742000,1.2,5-10,5,10
20027750000,1.2,5-10,5,10
20027760000,1.2,5-10,5,10
20027770000,1.2,5-10,5,10
20027780000,1.2,5-10,5,10
20027790000,1.2,5-10,5,10
20027800000,1.2,5-10,5,10
20027810000,1.2,5-10,5,10
20028130000,1.2,5-10,5,10
20027820000,1.2,5-10,5,10
20027830000,1.2,5-10,5,10
20028630000,1.2,5-10,5,10
20028030000,1.2,5-10,5,10
20028040000,1.2,5-10,5,10
20028050000,1.2,5-10,5,10
20028060000,1.2,5-10,5,10
20028080000,1.2,5-10,5,10
20028090000,1.2,5-10,5,10
20028100000,1.2,5-10,5,10
20028110000,1.2,5-10,5,10
20028120000,1.2,5-10,5,10
20028140000,1.2,5-10,5,10
20028151000,1.2,5-10,5,10
20028152000,1.2,5-10,5,10
20028160000,1.2,5-10,5,10
20028170000,1.2,5-10,5,10
20028180000,1.2,5-10,5,10
20028190000,1.2,5-10,5,10
20028200000,1.2,5-10,5,10
20028210000,1.2,5-10,5,10
20028220000,1.2,5-10,5,10
20028230000,1.2,5-10,5,10
20047510000,1.2,5-10,5,10
20028240000,1.2,5-10,5,10
20027850000,1.2,5-10,5,10
20027860000,1.2,5-10,5,10
20027870000,1.2,5-10,5,10
20027880000,1.2,5-10,5,10
20027890000,1.2,5-10,5,10
20027900000,1.2,5-10,5,10
20027910000,1.2,5-10,5,10
20027920000,1.2,5-10,5,10
20027930000,1.2,5-10,5,10
20027940000,1.2,5-10,5,10
20027951000,1.2,5-10,5,10
20027952000,1.2,5-10,5,10
20027960000,1.2,5-10,5,10
20027970000,1.2,5-10,5,10
20027980000,1.2,5-10,5,10
20027990000,1.2,5-10,5,10
20028000000,1.2,5-10,5,10
20028010000,1.2,5-10,5,10
20028020000,1.2,5-10,5,10
20027220000,1.2,5-10,5,10
20027420000,1.2,5-10,5,10
20027430000,1.2,5-10,5,10
20027440000,1.2,5-10,5,10
20027450000,1.2,5-10,5,10
20027460000,1.2,5-10,5,10
20027470000,1.2,5-10,5,10
20027480000,1.2,5-10,5,10
20027490000,1.2,5-10,5,10
20027510000,1.2,5-10,5,10
20027520000,1.2,5-10,5,10
20027530000,1.2,5-10,5,10
20027540000,1.2,5-10,5,10
20027550000,1.2,5-10,5,10
20027560000,1.2,5-10,5,10
20027570000,1.2,5-10,5,10
20089562000,1.2,10-15,10,15
20027580000,1.2,5-10,5,10
20027590000,1.2,5-10,5,10
20027600000,1.2,5-10,5,10
20027610000,1.2,5-10,5,10
20027620000,1.2,5-10,5,10
20027630000,1.2,5-10,5,10
20027640000,1.2,5-10,5,10
20027650000,1.2,5-10,5,10
20028470000,1.2,5-10,5,10
20028480000,1.2,5-10,5,10
20028490000,1.2,5-10,5,10
20028500000,1.2,5-10,5,10
20028520000,1.2,5-10,5,10
20028531000,1.2,5-10,5,10
20028532000,1.2,5-10,5,10
20028533000,1.2,5-10,5,10
20028540000,1.2,5-10,5,10
20028550000,1.2,5-10,5,10
20028560000,1.2,5-10,5,10
20028570000,1.2,5-10,5,10
20028580000,1.2,5-10,5,10
20028590000,1.2,5-10,5,10
20028600000,1.2,5-10,5,10
20028610000,1.2,5-10,5,10
20028620000,1.2,5-10,5,10
20028640000,1.2,5-10,5,10
20028920000,1.2,5-10,5,10
20028930000,1.2,5-10,5,10
20028940000,1.2,5-10,5,10
20028950000,1.2,5-10,5,10
20028960000,1.2,5-10,5,10
20028970000,1.2,5-10,5,10
20028980000,1.2,5-10,5,10
20028990000,1.2,5-10,5,10
20029000000,1.2,5-10,5,10
20029010000,1.2,5-10,5,10
20029020000,1.2,5-10,5,10
20029030000,1.2,5-10,5,10
20029040000,1.2,5-10,5,10
20029050000,1.2,5-10,5,10
20029060000,1.2,5-10,5,10
20029070000,1.2,5-10,5,10
20028710000,1.2,5-10,5,10
20029080000,1.2,5-10,5,10
20029090000,1.2,5-10,5,10
20029100000,1.2,5-10,5,10
20029110000,1.2,5-10,5,10
20029120000,1.2,5-10,5,10
20028650000,1.2,5-10,5,10
20028661000,1.2,5-10,5,10
20028662000,1.2,5-10,5,10
20028670000,1.2,5-10,5,10
20028680000,1.2,5-10,5,10
20028690000,1.2,5-10,5,10
20028700000,1.2,5-10,5,10
20089563000,1.2,10-15,10,15
20028730000,1.2,5-10,5,10
20028750000,1.2,5-10,5,10
20028760000,1.2,5-10,5,10
20028770000,1.2,5-10,5,10
20028780000,1.2,5-10,5,10
20028790000,1.2,5-10,5,10
20028800000,1.2,5-10,5,10
20028810000,1.2,5-10,5,10
20028820000,1.2,5-10,5,10
20028830000,1.2,5-10,5,10
20028840000,1.2,5-10,5,10
20028850000,1.2,5-10,5,10
20028860000,1.2,5-10,5,10
20028870000,1.2,5-10,5,10
20028880000,1.2,5-10,5,10
20028890000,1.2,5-10,5,10
20028900000,1.2,5-10,5,10
20028910000,1.2,5-10,5,10
20028250000,1.2,5-10,5,10
20028260000,1.2,5-10,5,10
20028270000,1.2,5-10,5,10
20028280000,1.2,5-10,5,10
20028290000,1.2,5-10,5,10
20028300000,1.2,5-10,5,10
20028310000,1.2,5-10,5,10
20028320000,1.2,5-10,5,10
20028330000,1.2,5-10,5,10
20028340000,1.2,5-10,5,10
20028350000,1.2,5-10,5,10
20028361000,1.2,5-10,5,10
20028362000,1.2,5-10,5,10
20028370000,1.2,5-10,5,10
20028380000,1.2,5-10,5,10
20028390000,1.2,5-10,5,10
20028400000,1.2,5-10,5,10
20028410000,1.2,5-10,5,10
20028420000,1.2,5-10,5,10
20028431000,1.2,5-10,5,10
20028432000,1.2,5-10,5,10
20028440000,1.2,5-10,5,10
20028450000,1.2,5-10,5,10
20049490000,1.2,5-10,5,10
20028460000,1.2,5-10,5,10
20029381000,1.2,5-10,5,10
20029382000,1.2,5-10,5,10
20029390000,1.2,5-10,5,10
20029400000,1.2,5-10,5,10
20029410000,1.2,5-10,5,10
20029420000,1.2,5-10,5,10
20029431000,1.2,5-10,5,10
20029432000,1.2,5-10,5,10
20029440000,1.2,5-10,5,10
20029450000,1.2,5-10,5,10
20029460000,1.2,5-10,5,10
20029470000,1.2,5-10,5,10
20029480000,1.2,5-10,5,10
20029490000,1.2,5-10,5,10
20029500000,1.2,5-10,5,10
20029510000,1.2,5-10,5,10
20029520000,1.2,5-10,5,10
20029530000,1.2,5-10,5,10
20029540000,1.2,5-10,5,10
20029570000,1.2,5-10,5,10
20029580000,1.2,5-10,5,10
20049310000,1.2,5-10,5,10
20049320000,1.2,5-10,5,10
20049330000,1.2,5-10,5,10
20049340000,1.2,5-10,5,10
20049350000,1.2,5-10,5,10
20049360000,1.2,5-10,5,10
20049370000,1.2,5-10,5,10
20049380000,1.2,5-10,5,10
20049400000,1.2,5-10,5,10
20049410000,1.2,5-10,5,10
20049430000,1.2,5-10,5,10
20049440000,1.2,5-10,5,10
20049450000,1.2,5-10,5,10
20049460000,1.2,5-10,5,10
20049470000,1.2,5-10,5,10
20049480000,1.2,5-10,5,10
20049500000,1.2,5-10,5,10
20049510000,1.2,5-10,5,10
20049520000,1.2,5-10,5,10
20049530000,1.2,5-10,5,10
20049540000,1.2,5-10,5,10
20050461000,1.2,5-10,5,10
20050462000,1.2,5-10,5,10
20050470000,1.2,5-10,5,10
20050490000,1.2,5-10,5,10
20050500000,1.2,5-10,5,10
20050520000,1.2,5-10,5,10
20029590000,1.2,5-10,5,10
20029600000,1.2,5-10,5,10
20029610000,1.2,5-10,5,10
20029620000,1.2,5-10,5,10
20029630000,1.2,5-10,5,10
20029640000,1.2,5-10,5,10
20029650000,1.2,5-10,5,10
20029660000,1.2,5-10,5,10
20029670000,1.2,5-10,5,10
20029680000,1.2,5-10,5,10
20029691000,1.2,5-10,5,10
20029692000,1.2,5-10,5,10
20029700000,1.2,5-10,5,10
20029710000,1.2,5-10,5,10
20029720000,1.2,5-10,5,10
20049260000,1.2,5-10,5,10
20049270000,1.2,5-10,5,10
20049280000,1.2,5-10,5,10
20049290000,1.2,5-10,5,10
20049301000,1.2,5-10,5,10
20049302000,1.2,5-10,5,10
20029130000,1.2,5-10,5,10
20029140000,1.2,5-10,5,10
20029150000,1.2,5-10,5,10
20029160000,1.2,5-10,5,10
20029170000,1.2,5-10,5,10
20029180000,1.2,5-10,5,10
20029210000,1.2,5-10,5,10
20029220000,1.2,5-10,5,10
20029230000,1.2,5-10,5,10
20029240000,1.2,5-10,5,10
20029250000,1.2,5-10,5,10
20029260000,1.2,5-10,5,10
20029270000,1.2,5-10,5,10
20029280000,1.2,5-10,5,10
20029290000,1.2,5-10,5,10
20029300000,1.2,5-10,5,10
20029310000,1.2,5-10,5,10
20029320000,1.2,5-10,5,10
20029330000,1.2,5-10,5,10
20029340000,1.2,5-10,5,10
20029350000,1.2,5-10,5,10
20029360000,1.2,5-10,5,10
20029371000,1.2,5-10,5,10
20029372000,1.2,5-10,5,10
20029373000,1.2,5-10,5,10
20046800000,1.2,5-10,5,10
20046810000,1.2,5-10,5,10
20046820000,1.2,5-10,5,10
20046830000,1.2,5-10,5,10
20046840000,1.2,5-10,5,10
20046850000,1.2,5-10,5,10
20046860000,1.2,5-10,5,10
20046871000,1.2,5-10,5,10
20046873000,1.2,5-10,5,10
20046874000,1.2,5-10,5,10
20046880000,1.2,5-10,5,10
20046890000,1.2,5-10,5,10
20046900000,1.2,5-10,5,10
20042980000,1.2,5-10,5,10
20047920000,1.2,5-10,5,10
20047930000,1.2,5-10,5,10
20047940000,1.2,5-10,5,10
20047950000,1.2,5-10,5,10
20047960000,1.2,5-10,5,10
20047970000,1.2,5-10,5,10
20047980000,1.2,5-10,5,10
20047991000,1.2,5-10,5,10
20047992000,1.2,5-10,5,10
20048001000,1.2,5-10,5,10
20149650000,1.2,5-10,5,10
20048002000,1.2,5-10,5,10
20048003000,1.2,5-10,5,10
20048040000,1.2,5-10,5,10
20048050000,1.2,5-10,5,10
20062670000,1.2,5-10,5,10
20062680000,1.2,5-10,5,10
20062690000,1.2,5-10,5,10
20062700000,1.2,5-10,5,10
20062710000,1.2,5-10,5,10
20062720000,1.2,5-10,5,10
20062730000,1.2,5-10,5,10
20062740000,1.2,5-10,5,10
20062750000,1.2,5-10,5,10
20062760000,1.2,5-10,5,10
20062770000,1.2,5-10,5,10
20062780000,1.2,5-10,5,10
20062790000,1.2,5-10,5,10
20062801000,1.2,5-10,5,10
20046920000,1.2,5-10,5,10
20046930000,1.2,5-10,5,10
20046940000,1.2,5-10,5,10
20046950000,1.2,5-10,5,10
20046971000,1.2,5-10,5,10
20046972000,1.2,5-10,5,10
20046980000,1.2,5-10,5,10
20046990000,1.2,5-10,5,10
20047000000,1.2,5-10,5,10
20047010000,1.2,5-10,5,10
20047020000,1.2,5-10,5,10
20047030000,1.2,5-10,5,10
20047040000,1.2,5-10,5,10
20048790000,1.2,5-10,5,10
20047060000,1.2,5-10,5,10
20047070000,1.2,5-10,5,10
20047110000,1.2,5-10,5,10
20046330000,1.2,5-10,5,10
20046340000,1.2,5-10,5,10
20046350000,1.2,5-10,5,10
20042350000,1.2,5-10,5,10
20047260000,1.2,5-10,5,10
20047270000,1.2,5-10,5,10
20047290000,1.2,5-10,5,10
20047300000,1.2,5-10,5,10
20047310000,1.2,5-10,5,10
20047320000,1.2,5-10,5,10
20047330000,1.2,5-10,5,10
20047360000,1.2,5-10,5,10
20047390000,1.2,5-10,5,10
20047430000,1.2,5-10,5,10
20047440000,1.2,5-10,5,10
20047450000,1.2,5-10,5,10
20047460000,1.2,5-10,5,10
20047470000,1.2,5-10,5,10
20047480000,1.2,5-10,5,10
20047490000,1.2,5-10,5,10
20047500000,1.2,5-10,5,10
20047520000,1.2,5-10,5,10
20047530000,1.2,5-10,5,10
20047540000,1.2,5-10,5,10
20047640000,1.2,5-10,5,10
20047650000,1.2,5-10,5,10
20047660000,1.2,5-10,5,10
20047670000,1.2,5-10,5,10
20047680000,1.2,5-10,5,10
20047690000,1.2,5-10,5,10
20047700000,1.2,5-10,5,10
20047710000,1.2,5-10,5,10
20047720000,1.2,5-10,5,10
20047730000,1.2,5-10,5,10
20047740000,1.2,5-10,5,10
20049100000,1.2,5-10,5,10
20047810000,1.2,5-10,5,10
20047820000,1.2,5-10,5,10
20047830000,1.2,5-10,5,10
20047840000,1.2,5-10,5,10
20047850000,1.2,5-10,5,10
20047880000,1.2,5-10,5,10
20047900000,1.2,5-10,5,10
20048970000,1.2,5-10,5,10
20048980000,1.2,5-10,5,10
20048990000,1.2,5-10,5,10
20049000000,1.2,5-10,5,10
20049010000,1.2,5-10,5,10
20049020000,1.2,5-10,5,10
20049030000,1.2,5-10,5,10
20048130000,1.2,5-10,5,10
20048140000,1.2,5-10,5,10
20048150000,1.2,5-10,5,10
20048160000,1.2,5-10,5,10
20048170000,1.2,5-10,5,10
20048190000,1.2,5-10,5,10
20048200000,1.2,5-10,5,10
20048210000,1.2,5-10,5,10
20048230000,1.2,5-10,5,10
20070290000,1.2,5-10,5,10
20070140000,1.2,5-10,5,10
20070150000,1.2,5-10,5,10
20070170000,1.2,5-10,5,10
20070181000,1.2,5-10,5,10
20070183000,1.2,5-10,5,10
20070190000,1.2,5-10,5,10
20070200000,1.2,5-10,5,10
20070210000,1.2,5-10,5,10
20070220000,1.2,5-10,5,10
20070230000,1.2,5-10,5,10
20070240000,1.2,5-10,5,10
20070250000,1.2,5-10,5,10
20070261000,1.2,5-10,5,10
20070280000,1.2,5-10,5,10
20047140000,1.2,5-10,5,10
20047170000,1.2,5-10,5,10
20047200000,1.2,5-10,5,10
20047210000,1.2,5-10,5,10
20047220000,1.2,5-10,5,10
20043270000,1.2,5-10,5,10
20048240000,1.2,5-10,5,10
20048270000,1.2,5-10,5,10
20048290000,1.2,5-10,5,10
20048300000,1.2,5-10,5,10
20048320000,1.2,5-10,5,10
20048330000,1.2,5-10,5,10
20048350000,1.2,5-10,5,10
20048370000,1.2,5-10,5,10
